Date,DayOfWeek,Time,Computers,Tables,StudySpaces,QuietArea,Alcove,Total,timestamp
2020-10-08,Thursday,9:30 AM,2,1,2,4,0,9,10/8/2020
2020-10-08,Thursday,10:30 AM,6,1,1,2,2,12,10/8/2020
2020-10-08,Thursday,11:30 AM,3,2,0,5,4,14,10/8/2020
2020-10-08,Thursday,2:30 PM,5,0,1,3,1,10,10/8/2020
2020-10-08,Thursday,3:30 PM,3,0,0,1,0,4,10/8/2020
2020-10-08,Thursday,4:30 PM,2,0,1,0,0,3,10/8/2020
2020-10-08,Thursday,5:30 PM,5,0,1,0,0,6,10/8/2020
2020-10-08,Thursday,6:30 PM,1,0,1,0,1,3,10/8/2020
2020-10-08,Thursday,7:30 PM,0,0,1,0,0,1,10/8/2020
2020-10-09,Friday,8:30 AM,1,0,0,1,0,2,10/9/2020
2020-10-09,Friday,9:30 AM,1,0,1,0,0,2,10/9/2020
2020-10-09,Friday,10:30 AM,0,0,1,0,1,2,10/9/2020
2020-10-09,Friday,10:30 AM,4,0,0,0,0,4,10/9/2020
2020-10-09,Friday,11:30 AM,4,0,0,0,0,4,10/9/2020
2020-10-09,Friday,1:30 PM,0,2,2,0,0,4,10/9/2020
2020-10-09,Friday,3:30 PM,1,0,2,2,0,5,10/9/2020
2020-10-09,Friday,4:30 PM,2,0,1,0,0,3,10/9/2020
2020-10-10,Saturday,9:30 AM,0,0,0,0,0,0,10/10/2020
2020-10-10,Saturday,10:30 AM,2,0,0,1,0,3,10/10/2020
2020-10-10,Saturday,11:30 AM,1,0,0,0,0,1,10/10/2020
2020-10-10,Saturday,12:30 PM,1,0,0,0,0,1,10/10/2020
2020-10-10,Saturday,1:30 PM,3,0,0,0,0,3,10/10/2020
2020-10-10,Saturday,2:30 PM,1,0,0,0,0,1,10/10/2020
2020-10-12,Monday,8:30 AM,2,1,0,1,0,4,10/12/2020
2020-10-12,Monday,9:30 AM,7,4,1,1,2,15,10/12/2020
2020-10-12,Monday,10:30 AM,4,3,1,3,3,14,10/12/2020
2020-10-12,Monday,11:30 AM,10,1,2,3,3,19,10/12/2020
2020-10-12,Monday,12:30 PM,5,4,2,2,1,14,10/12/2020
2020-10-12,Monday,1:30 PM,8,2,2,3,0,15,10/12/2020
2020-10-12,Monday,2:30 AM,3,0,1,3,0,7,10/12/2020
2020-10-12,Monday,4:30 PM,4,0,2,1,0,7,10/12/2020
2020-10-12,Monday,5:30 PM,3,0,1,0,0,4,10/12/2020
2020-10-12,Monday,6:30 PM,0,0,0,0,0,0,10/12/2020
2020-10-12,Monday,7:30 PM,3,0,0,0,0,3,10/12/2020
2020-10-13,Tuesday,8:30 AM,1,1,1,0,1,4,10/13/2020
2020-10-13,Tuesday,10:30 AM,2,0,1,3,0,6,10/13/2020
2020-10-13,Tuesday,11:30 AM,6,3,2,4,3,18,10/13/2020
2020-10-13,Tuesday,1:30 PM,3,3,0,3,2,11,10/13/2020
2020-10-13,Tuesday,2:30 PM,3,1,3,3,1,11,10/13/2020
2020-10-13,Tuesday,3:30 PM,3,1,1,3,1,9,10/13/2020
2020-10-13,Tuesday,4:30 PM,3,1,2,2,0,8,10/13/2020
2020-10-13,Tuesday,5:30 PM,0,1,1,0,1,3,10/13/2020
2020-10-13,Tuesday,6:30 PM,2,0,0,0,0,2,10/13/2020
2020-10-13,Tuesday,7:30 PM,2,0,0,0,1,3,10/13/2020
2020-10-14,Wednesday,8:30 AM,1,1,1,0,0,3,10/14/2020
2020-10-14,Wednesday,9:30 AM,5,3,1,6,2,17,10/14/2020
2020-10-14,Wednesday,10:30 AM,3,0,2,3,2,10,10/14/2020
2020-10-14,Wednesday,11:30 AM,10,1,1,2,0,14,10/14/2020
2020-10-14,Wednesday,2:30 PM,3,2,0,3,2,10,10/14/2020
2020-10-14,Wednesday,3:30 PM,4,0,1,0,1,6,10/14/2020
2020-10-14,Wednesday,4:30 PM,3,0,1,0,0,4,10/14/2020
2020-10-14,Wednesday,5:30 PM,1,0,3,0,0,4,10/14/2020
2020-10-14,Wednesday,6:30 PM,5,0,4,0,1,10,10/14/2020
2020-10-14,Wednesday,7:30 PM,0,0,4,0,0,4,10/14/2020
2020-10-15,Thursday,8:30 AM,1,0,0,0,3,4,10/15/2020
2020-10-15,Thursday,9:30 AM,1,0,0,0,1,2,10/15/2020
2020-10-15,Thursday,10:30 AM,1,0,1,1,0,3,10/15/2020
2020-10-15,Thursday,11:30 AM,0,2,0,3,3,8,10/15/2020
2020-10-15,Thursday,1:30 PM,2,3,2,3,3,13,10/15/2020
2020-10-15,Thursday,2:30 PM,3,1,1,1,1,7,10/15/2020
2020-10-15,Thursday,3:30 PM,1,1,0,1,1,4,10/15/2020
2020-10-15,Thursday,4:30 PM,3,1,2,0,0,6,10/15/2020
2020-10-16,Friday,8:30 AM,0,0,0,1,0,1,10/16/2020
2020-10-16,Friday,10:30 AM,3,1,0,1,1,6,10/16/2020
2020-10-16,Friday,11:30 AM,2,1,2,2,2,9,10/16/2020
2020-10-16,Friday,1:30 PM,2,2,2,0,0,6,10/16/2020
2020-10-16,Friday,2:30 PM,1,0,2,1,0,4,10/16/2020
2020-10-16,Friday,3:30 PM,2,0,2,1,0,5,10/16/2020
2020-10-16,Friday,4:30 PM,0,0,1,1,0,2,10/16/2020
2020-10-17,Saturday,9:30 AM,0,0,1,0,0,1,10/17/2020
2020-10-17,Saturday,10:30 AM,0,0,1,0,0,1,10/17/2020
2020-10-17,Saturday,11:30 AM,1,0,2,0,0,3,10/17/2020
2020-10-17,Saturday,12:30 PM,1,0,2,0,0,3,10/17/2020
2020-10-17,Saturday,1:30 PM,0,0,2,0,0,2,10/17/2020
2020-10-19,Monday,8:30 AM,3,2,0,2,3,10,10/19/2020
2020-10-19,Monday,9:30 AM,4,0,2,1,3,10,10/19/2020
2020-10-19,Monday,10:30 AM,2,2,2,3,3,12,10/19/2020
2020-10-19,Monday,11:30 AM,8,4,3,5,2,22,10/19/2020
2020-10-19,Monday,12:30 PM,4,6,3,2,4,19,10/19/2020
2020-10-19,Monday,1:30 PM,4,1,3,2,1,11,10/19/2020
2020-10-19,Monday,2:30 PM,6,3,3,3,3,18,10/19/2020
2020-10-19,Monday,3:30 PM,1,0,2,3,0,6,10/19/2020
2020-10-19,Monday,4:30 PM,4,1,6,1,3,15,10/19/2020
2020-10-19,Monday,5:30 PM,4,3,5,2,3,17,10/19/2020
2020-10-19,Monday,5:30 PM,0,1,4,0,2,7,10/19/2020
2020-10-19,Monday,6:30 PM,2,1,2,0,1,6,10/19/2020
2020-10-19,Monday,7:30 PM,0,1,2,0,1,4,10/19/2020
2020-10-20,Tuesday,8:30 AM,1,0,1,0,1,3,10/20/2020
2020-10-20,Tuesday,9:30 AM,3,2,2,0,1,8,10/20/2020
2020-10-20,Tuesday,10:30 AM,4,2,3,4,2,15,10/20/2020
2020-10-20,Tuesday,11:30 AM,4,3,5,4,3,19,10/20/2020
2020-10-20,Tuesday,12:30 PM,9,3,7,4,3,26,10/20/2020
2020-10-20,Tuesday,1:30 PM,7,3,5,3,2,20,10/20/2020
2020-10-20,Tuesday,2:30 PM,5,3,2,1,2,13,10/20/2020
2020-10-20,Tuesday,3:30 PM,4,2,2,4,1,13,10/20/2020
2020-10-20,Tuesday,4:30 PM,3,0,1,1,1,6,10/20/2020
2020-10-20,Tuesday,5:30 PM,4,2,1,2,1,10,10/20/2020
2020-10-20,Tuesday,6:30 PM,2,0,1,1,0,4,10/20/2020
2020-10-20,Tuesday,7:30 PM,2,0,1,1,0,4,10/20/2020
2020-10-21,Wednesday,8:30 AM,3,2,0,3,1,9,10/21/2020
2020-10-21,Wednesday,9:30 AM,4,1,0,3,3,11,10/21/2020
2020-10-21,Wednesday,10:30 AM,2,1,0,2,1,6,10/21/2020
2020-10-21,Wednesday,4:30 PM,2,0,0,1,0,3,10/21/2020
2020-10-22,Thursday,9:30 AM,4,3,2,1,0,10,10/22/2020
2020-10-22,Thursday,10:30 AM,3,3,3,2,2,13,10/22/2020
2020-10-22,Thursday,11:30 AM,3,2,3,3,2,13,10/22/2020
2020-10-22,Thursday,12:30 PM,3,2,4,3,2,14,10/22/2020
2020-10-22,Thursday,1:30 PM,5,3,1,4,2,15,10/22/2020
2020-10-22,Thursday,4:30 PM,2,1,2,3,1,9,10/22/2020
2020-10-22,Thursday,5:30 PM,4,0,2,3,2,11,10/22/2020
2020-10-22,Thursday,6:30 PM,1,0,1,2,0,4,10/22/2020
2020-10-22,Thursday,7:30 PM,0,0,0,0,0,0,10/22/2020
2020-10-23,Friday,8:30 AM,1,0,0,1,0,2,10/23/2020
2020-10-23,Friday,9:30 AM,2,0,0,0,0,2,10/23/2020
2020-10-23,Friday,10:30 AM,1,0,1,2,1,5,10/23/2020
2020-10-23,Friday,12:30 PM,5,0,1,1,2,9,10/23/2020
2020-10-23,Friday,1:30 PM,2,1,4,0,0,7,10/23/2020
2020-10-23,Friday,2:30 PM,1,0,4,1,0,6,10/23/2020
2020-10-23,Friday,3:30 PM,1,1,1,1,0,4,10/23/2020
2020-10-23,Friday,4:30 PM,2,0,1,2,0,5,10/23/2020
2020-10-24,Saturday,9:30 AM,0,0,0,0,0,0,10/24/2020
2020-10-24,Saturday,10:30 AM,1,0,0,0,0,1,10/24/2020
2020-10-24,Saturday,11:30 AM,1,0,0,0,0,1,10/24/2020
2020-10-24,Saturday,12:30 PM,1,0,1,1,0,3,10/24/2020
2020-10-24,Saturday,1:30 PM,0,0,2,1,0,3,10/24/2020
2020-10-24,Saturday,2:30 PM,0,0,2,0,0,2,10/24/2020
2020-10-26,Monday,8:30 AM,2,1,0,4,1,8,10/26/2020
2020-10-26,Monday,9:30 AM,4,4,3,1,2,14,10/26/2020
2020-10-26,Monday,9:30 AM,4,4,3,1,2,14,10/26/2020
2020-10-26,Monday,9:30 AM,4,4,3,1,2,14,10/26/2020
2020-10-26,Monday,10:30 AM,3,4,2,1,2,12,10/26/2020
2020-10-26,Monday,11:30 AM,7,5,3,4,2,21,10/26/2020
2020-10-26,Monday,12:30 PM,1,1,2,4,2,10,10/26/2020
2020-10-26,Monday,2:30 PM,3,0,1,1,3,8,10/26/2020
2020-10-26,Monday,4:30 PM,5,1,1,2,0,9,10/26/2020
2020-10-26,Monday,4:30 PM,2,0,1,1,0,4,10/26/2020
2020-10-26,Monday,5:30 PM,4,0,2,1,0,7,10/26/2020
2020-10-26,Monday,6:30 PM,0,0,3,0,0,3,10/26/2020
2020-10-26,Monday,7:30 PM,2,0,0,0,0,2,10/26/2020
2020-10-27,Tuesday,8:30 AM,0,1,0,3,1,5,10/27/2020
2020-10-27,Tuesday,9:30 AM,2,3,1,3,4,13,10/27/2020
2020-10-27,Tuesday,10:30 AM,3,3,6,2,2,16,10/27/2020
2020-10-27,Tuesday,11:30 AM,2,1,5,3,2,13,10/27/2020
2020-10-27,Tuesday,12:30 PM,6,3,7,5,2,23,10/27/2020
2020-10-27,Tuesday,1:30 PM,3,2,7,5,1,18,10/27/2020
2020-10-27,Tuesday,2:30 PM,4,1,3,2,0,10,10/27/2020
2020-10-27,Tuesday,3:30 PM,4,2,3,3,1,13,10/27/2020
2020-10-27,Tuesday,4:30 PM,3,2,1,2,1,9,10/27/2020
2020-10-28,Wednesday,8:30 AM,4,1,0,1,0,6,10/28/2020
2020-10-28,Wednesday,9:30 AM,2,4,2,2,1,11,10/28/2020
2020-10-28,Wednesday,10:30 AM,4,3,2,2,1,12,10/28/2020
2020-10-29,Thursday,2:30 PM,2,2,4,5,1,14,10-29-2020 2:33:06
2020-10-29,Thursday,3:30 PM,1,0,5,4,0,10,10-29-2020 3:31:45
2020-10-29,Thursday,4:30 PM,0,0,5,1,1,7,10/29/2020
2020-10-29,Thursday,5:30 PM,3,0,2,0,2,7,10-29-2020 5:32:22
2020-10-30,Friday,9:30 AM,1,0,0,1,1,3,10-30-2020 9:32:21
2020-10-30,Friday,11:30 AM,0,0,0,2,0,2,10-30-2020 11:39:48
2020-10-30,Friday,12:30 PM,1,0,0,2,1,4,10-30-2020 12:36:06
2020-10-30,Friday,2:30 PM,2,0,0,0,1,3,10-30-2020 2:35:04
2020-10-30,Friday,3:30 PM,1,0,1,0,1,3,10-30-2020 3:31:53
2020-10-30,Friday,4:30 PM,1,0,1,0,0,2,10-30-2020 4:31:52
2020-11-02,Monday,10:30 AM,9,5,4,5,2,25,11-02-2020 12:33:20
2020-11-02,Monday,12:30 PM,9,5,4,5,2,25,11-02-2020 12:33:41
2020-11-02,Monday,1:30 PM,4,1,2,2,0,9,11/2/2020
2020-11-02,Monday,2:30 PM,7,0,2,0,0,9,11/2/2020
2020-11-02,Monday,4:30 PM,5,2,0,1,1,9,11-02-2020 4:31:27
2020-11-02,Monday,5:30 PM,4,0,1,0,0,5,11-02-2020 5:32:00
2020-11-04,Wednesday,12:30 PM,7,5,3,3,1,19,11-04-2020 12:32:02
2020-11-04,Wednesday,1:30 PM,3,0,2,3,0,8,11-04-2020 1:32:08
2020-11-04,Wednesday,4:30 PM,3,0,1,2,0,6,11-04-2020 4:31:38
2020-11-04,Wednesday,5:30 PM,5,0,1,2,1,9,11-04-2020 5:31:35
2020-11-05,Thursday,11:30 AM,3,2,2,2,4,13,11-05-2020 11:31:59
2020-11-05,Thursday,12:30 PM,4,4,2,2,6,18,11-05-2020 12:17:39
2020-11-05,Thursday,2:30 PM,3,1,2,3,4,13,11-05-2020 2:35:53
2020-11-05,Thursday,3:30 PM,2,1,0,2,3,8,11-05-2020 3:30:56
2020-11-05,Thursday,5:30 PM,3,1,3,0,0,7,11-05-2020 5:31:13
2020-11-06,Friday,11:30 AM,0,0,3,0,1,4,11-06-2020 11:49:57
2020-11-06,Friday,12:30 PM,2,0,3,2,1,8,11-06-2020 12:56:26
2020-11-06,Friday,1:30 PM,2,0,2,1,0,5,11-06-2020 1:30:32
2020-11-06,Friday,1:30 PM,0,0,3,0,0,3,11-06-2020 2:33:01
2020-11-06,Friday,4:30 PM,0,0,2,0,0,2,11-06-2020 4:26:54
2020-11-19,Thursday,1:30 PM,1,0,0,0,0,1,11/19/2020
2020-11-30,Monday,10:30 AM,1,1,0,0,0,2,11-30-2020 11:15:06
2020-11-30,Monday,11:30 AM,2,0,0,1,1,4,11-30-2020 12:34:51
2020-11-30,Monday,12:30 PM,1,0,0,0,1,2,11-30-2020 12:35:13
2020-11-30,Monday,1:30 PM,3,0,0,0,1,4,11-30-2020 1:32:32
2020-11-30,Monday,2:30 PM,2,0,2,0,1,5,11-30-2020 2:32:55
2020-11-30,Monday,3:30 PM,1,1,2,0,1,5,11-30-2020 3:32:54
2020-11-30,Monday,5:30 PM,0,1,1,0,0,2,11-30-2020 5:31:53
2020-12-01,Tuesday,11:30 AM,2,0,0,0,0,2,12-01-2020 11:32:03
2020-12-01,Tuesday,1:30 PM,3,0,0,1,0,4,12-01-2020 1:37:49
2020-12-01,Tuesday,2:30 PM,3,0,1,2,0,6,12-01-2020 2:32:47
2020-12-01,Tuesday,5:30 PM,0,1,1,0,0,2,12-01-2020 5:31:34
2020-12-02,Wednesday,2:30 PM,0,0,2,3,1,6,12-02-2020 2:34:43
2020-12-02,Wednesday,3:30 PM,0,0,0,2,1,3,12-02-2020 3:31:39
2020-12-02,Wednesday,5:30 PM,0,1,1,1,0,3,12-02-2020 5:31:31
2020-12-03,Thursday,12:30 PM,3,0,0,0,0,3,12-03-2020 12:31:22
2020-12-03,Thursday,2:30 PM,2,0,2,1,0,5,12-03-2020 2:34:06
2020-12-03,Thursday,3:30 PM,2,0,1,1,0,4,12-03-2020 3:31:59
2020-12-03,Thursday,4:30 PM,0,0,1,0,0,1,12-03-2020 4:33:49
2020-12-03,Thursday,4:30 PM,1,0,1,1,0,3,12-03-2020 4:48:19
2020-12-03,Thursday,5:30 PM,2,0,1,0,0,3,12-03-2020 5:31:14
2020-12-04,Friday,10:30 AM,1,0,1,0,0,2,12-04-2020 10:34:31
2020-12-04,Friday,11:30 AM,1,0,2,0,0,3,12-04-2020 11:51:19
2020-12-04,Friday,12:30 PM,2,0,2,0,0,4,12-04-2020 1:03:51
2020-12-04,Friday,3:30 PM,0,0,0,0,0,0,12-04-2020 3:31:54
2020-12-04,Friday,4:30 PM,1,0,1,0,0,2,12-04-2020 4:29:12
2020-12-09,Wednesday,11:30 AM,2,1,0,1,1,5,12-09-2020 12:34:31
2020-12-09,Wednesday,12:30 PM,3,3,1,1,1,9,12-09-2020 12:34:51
2020-12-09,Wednesday,2:30 PM,1,0,1,1,1,4,12-09-2020 2:33:45
2020-12-10,Thursday,11:30 PM,1,0,0,1,0,2,12-10-2020 12:37:52
2020-12-10,Thursday,12:30 PM,3,0,0,0,0,3,12-10-2020 12:38:55
2020-12-10,Thursday,1:30 PM,3,0,1,1,0,5,12-10-2020 1:30:25
2020-12-10,Thursday,2:30 PM,3,0,0,1,0,4,12-10-2020 2:27:32
2020-12-10,Thursday,4:30 PM,1,0,2,0,1,4,12-10-2020 4:31:06
2020-12-11,Friday,11:30 PM,3,0,1,0,0,4,12-11-2020 12:30:28
2020-12-11,Friday,12:30 PM,1,0,0,0,0,1,12-11-2020 12:30:43
2020-12-11,Friday,2:30 PM,1,0,2,0,0,3,12-11-2020 2:34:51
2020-12-11,Friday,4:30 PM,2,0,0,0,0,2,12-11-2020 3:31:33
2020-12-11,Friday,4:30 PM,3,0,0,0,0,3,12-11-2020 4:23:29
2021-01-19,Tuesday,10:30 AM,8,6,3,3,4,24,01-19-2021 10:53:15
2021-01-20,Wednesday,10:30 AM,4,3,3,5,4,19,01-20-2021 10:33:03
2021-01-20,Wednesday,11:30 AM,16,3,3,4,7,33,01-20-2021 11:32:01
2021-01-20,Wednesday,12:30 PM,8,6,2,5,3,24,01-20-2021 12:30:41
2021-01-20,Wednesday,3:30 PM,3,3,2,0,3,11,01-20-2021 3:43:17
2021-01-21,Thursday,12:30 PM,4,2,1,4,1,12,01-21-2021 12:51:45
2021-01-21,Thursday,1:30 PM,6,1,2,2,0,11,01-21-2021 1:39:07
2021-01-21,Thursday,2:30 PM,8,2,3,2,3,18,01-21-2021 2:31:48
2021-01-21,Thursday,3:30 PM,1,1,3,2,1,8,01-21-2021 3:31:53
2021-01-22,Friday,9:30 AM,0,0,0,0,0,0,01-22-2021 9:31:32
2021-01-22,Friday,12:30 PM,4,2,1,2,0,9,01-22-2021 12:45:52
2021-01-22,Friday,2:30 PM,6,0,1,0,0,7,01-22-2021 1:31:42
2021-01-22,Friday,2:30 PM,6,0,1,2,0,9,01-22-2021 2:30:35
2021-01-22,Friday,4:30 PM,5,0,1,0,0,6,01-22-2021 4:30:30
2021-01-25,Monday,3:30 PM,5,0,0,3,1,9,01-25-2021 3:39:16
2021-01-26,Tuesday,12:30 PM,6,7,2,4,4,23,01-26-2021 12:34:05
2021-01-26,Tuesday,1:30 PM,2,2,1,2,0,7,01-26-2021 1:31:37
2021-01-26,Tuesday,2:30 PM,1,2,0,2,2,7,01-26-2021 2:30:26
2021-01-27,Wednesday,10:30 AM,3,5,1,6,2,17,01-27-2021 10:31:54
2021-01-27,Wednesday,12:30 PM,10,11,2,6,4,33,01-27-2021 12:40:44
2021-01-27,Wednesday,1:30 PM,9,3,0,5,1,18,01-27-2021 1:32:19
2021-01-27,Wednesday,2:30 PM,10,1,1,2,2,16,01-27-2021 2:31:54
2021-01-28,Thursday,12:30 PM,1,3,3,4,2,13,01-28-2021 12:32:25
2021-01-28,Thursday,2:30 PM,3,4,1,3,0,11,01-28-2021 2:48:06
2021-01-28,Thursday,3:30 PM,8,2,2,1,3,16,01-28-2021 3:32:13
2021-01-29,Friday,11:30 PM,5,0,0,1,0,6,01-29-2021 12:06:14
2021-01-29,Friday,1:30 PM,3,2,0,2,0,7,01-29-2021 1:10:59
2021-01-29,Friday,2:30 PM,4,0,0,2,1,7,01-29-2021 1:30:29
2021-01-29,Friday,3:30 PM,4,0,0,2,1,7,01-29-2021 3:27:26
2021-01-29,Friday,4:30 PM,1,0,0,1,1,3,01-29-2021 4:37:22
2021-02-24,Wednesday,1:30 PM,3,1,1,2,2,9,02-24-2021 1:35:38
2021-02-24,Wednesday,2:30 PM,5,1,1,1,3,11,02-24-2021 2:38:40
2021-02-25,Thursday,12:30 PM,4,1,2,3,4,14,02-25-2021 12:49:10
2021-03-02,Tuesday,12:30 PM,5,6,2,4,4,21,03-02-2021 12:05:37
2021-03-08,Monday,11:30 AM,4,7,6,9,4,30,03-08-2021 11:32:37
2021-03-08,Monday,12:30 PM,8,1,4,1,1,15,03-08-2021 12:32:13
2021-03-08,Monday,1:30 PM,8,2,3,3,3,19,03-08-2021 1:32:02
2021-03-08,Monday,2:30 PM,4,2,3,3,2,14,03-08-2021 2:27:17
2021-03-08,Monday,3:30 PM,2,2,1,2,1,8,03-08-2021 3:32:22
2021-03-09,Tuesday,10:30 AM,5,0,2,1,1,9,03-09-2021 10:53:29
2021-03-09,Tuesday,11:30 AM,5,0,3,1,2,11,03-09-2021 11:42:16
2021-03-09,Tuesday,12:30 PM,4,2,2,0,2,10,03-09-2021 12:32:07
2021-03-09,Tuesday,1:30 PM,5,2,2,0,1,10,03-09-2021 1:32:02
2021-03-09,Tuesday,2:30 PM,3,1,1,2,2,9,03-09-2021 2:30:34
2021-03-09,Tuesday,3:30 PM,3,2,1,2,1,9,03-09-2021 3:30:27
2021-03-10,Wednesday,10:30 AM,7,2,2,3,2,16,03-10-2021 10:32:30
2021-03-10,Wednesday,11:30 AM,7,2,1,7,4,21,03-10-2021 11:35:27
2021-03-10,Wednesday,12:30 PM,8,5,3,5,3,24,03-10-2021 12:30:01
2021-03-10,Wednesday,1:30 PM,4,2,2,4,4,16,03-10-2021 1:32:10
2021-03-10,Wednesday,2:30 PM,4,2,0,4,2,12,03-10-2021 2:30:27
2021-03-10,Wednesday,3:30 PM,3,2,1,3,2,11,03-10-2021 4:00:20
2021-03-11,Thursday,9:30 AM,4,1,0,3,1,9,03-11-2021 9:29:39
2021-03-11,Thursday,10:30 AM,1,1,1,1,0,4,03-11-2021 10:30:30
2021-03-11,Thursday,11:30 AM,1,1,1,1,0,4,03-11-2021 11:32:38
2021-03-11,Thursday,12:30 PM,3,1,0,3,2,9,03-11-2021 12:27:49
2021-03-11,Thursday,1:30 PM,2,1,0,1,0,4,03-11-2021 1:35:51
2021-03-12,Friday,9:30 AM,2,1,0,0,1,4,03-12-2021 10:30:29
2021-03-12,Friday,12:30 AM,2,1,1,0,1,5,03-12-2021 1:30:27
2021-03-12,Friday,2:30 PM,3,0,1,2,0,6,03-12-2021 1:30:43
2021-03-12,Friday,3:30 PM,0,0,1,1,0,2,03-12-2021 3:43:40
2021-03-15,Monday,1:30 PM,3,1,1,1,1,7,03-15-2021 1:45:32
2021-03-15,Monday,2:30 PM,2,1,1,0,1,5,03-15-2021 2:32:15
2021-03-15,Monday,3:30 PM,1,1,2,0,1,5,03-15-2021 3:32:24
2021-03-15,Monday,4:30 PM,2,1,3,0,0,6,03-15-2021 4:32:06
2021-03-15,Monday,5:30 PM,4,0,0,0,0,4,03-15-2021 5:32:22
2021-03-16,Tuesday,1:30 PM,4,1,1,1,0,7,03-16-2021 1:38:51
2021-03-16,Tuesday,1:30 PM,1,0,0,0,1,2,03-16-2021 2:32:31
2021-03-16,Tuesday,2:30 PM,1,0,0,0,1,2,03-16-2021 2:33:31
2021-03-16,Tuesday,3:30 PM,1,0,1,0,1,3,03-16-2021 3:32:35
2021-03-16,Tuesday,4:30 PM,2,0,1,0,0,3,03-16-2021 4:35:11
2021-03-16,Tuesday,5:30 PM,5,0,0,0,0,5,03-16-2021 5:30:30
2021-03-17,Wednesday,1:30 PM,3,0,4,0,1,8,03-17-2021 1:35:11
2021-03-17,Wednesday,2:30 PM,3,1,4,1,0,9,03-17-2021 2:31:16
2021-03-17,Wednesday,3:30 PM,3,1,1,0,0,5,03-17-2021 3:32:08
2021-03-17,Wednesday,4:30 PM,3,1,0,0,0,4,03-17-2021 4:31:23
2021-03-17,Wednesday,5:30 PM,1,1,0,0,0,2,03-17-2021 5:27:58
2021-03-18,Thursday,1:30 PM,5,2,1,3,0,11,03-18-2021 1:36:40
2021-03-18,Thursday,2:30 PM,2,0,3,1,0,6,03-18-2021 2:32:51
2021-03-18,Thursday,3:30 PM,3,0,1,2,0,6,03-18-2021 3:30:41
2021-03-18,Thursday,4:30 PM,3,0,4,1,1,9,03-18-2021 4:28:18
2021-03-18,Thursday,5:30 PM,0,0,0,0,0,0,03-18-2021 5:30:28
2021-03-19,Friday,1:30 PM,3,2,0,2,0,7,03-19-2021 1:34:22
2021-03-19,Friday,2:30 PM,2,2,1,0,0,5,03-19-2021 2:33:41
2021-03-19,Friday,3:30 PM,1,3,1,0,1,6,03-19-2021 3:27:44
2021-03-19,Friday,4:30 PM,1,2,1,0,0,4,03-19-2021 4:27:04
2021-03-22,Monday,8:30 AM,0,0,0,0,0,0,03-22-2021 8:30:23
2021-03-22,Monday,10:30 AM,0,2,0,1,1,4,03-22-2021 10:47:11
2021-03-22,Monday,11:30 PM,2,2,0,1,1,6,03-22-2021 11:31:43
2021-03-22,Monday,12:30 PM,2,2,1,2,1,8,03-22-2021 12:28:45
2021-03-22,Monday,1:30 PM,2,1,2,1,1,7,03-22-2021 1:31:29
2021-03-22,Monday,1:30 PM,2,3,2,0,0,7,03-22-2021 2:32:08
2021-03-23,Tuesday,10:30 AM,3,0,2,0,1,6,03-23-2021 10:30:18
2021-03-23,Tuesday,11:30 AM,3,0,2,1,1,7,03-23-2021 11:30:20
2021-03-23,Tuesday,12:30 PM,2,0,2,2,1,7,03-23-2021 12:33:08
2021-03-23,Tuesday,1:30 PM,5,1,2,2,1,11,03-23-2021 1:30:25
2021-03-23,Tuesday,2:30 PM,3,0,2,2,1,8,03-23-2021 2:30:23
2021-03-23,Tuesday,3:30 PM,3,0,2,2,0,7,03-23-2021 3:30:21
2021-03-25,Thursday,9:30 AM,1,2,2,0,0,5,03-25-2021 10:06:11
2021-03-25,Thursday,11:30 AM,1,2,2,0,1,6,03-25-2021 12:30:18
2021-03-25,Thursday,12:30 PM,1,1,3,1,0,6,03-25-2021 12:30:40
2021-03-25,Thursday,1:30 PM,5,1,3,1,0,10,03-25-2021 1:36:08
2021-03-25,Thursday,3:30 PM,2,1,0,1,0,4,03-25-2021 3:51:17
2021-03-26,Friday,8:30 AM,1,0,3,2,1,7,03-26-2021 9:29:40
2021-03-26,Friday,12:30 PM,5,0,0,0,0,5,03-26-2021 12:32:05
2021-03-26,Friday,2:30 PM,3,1,3,1,0,8,03-26-2021 2:27:40
2021-03-26,Friday,4:30 PM,1,1,0,1,0,3,03-26-2021 4:23:39
2021-03-29,Monday,11:30 AM,0,0,2,2,1,5,03-29-2021 11:32:02
2021-03-29,Monday,12:30 PM,1,0,0,2,1,4,03-29-2021 12:36:11
2021-03-29,Monday,1:30 PM,1,0,0,2,1,4,03-29-2021 1:40:39
2021-03-29,Monday,2:30 PM,1,0,0,2,1,4,03-29-2021 2:19:55
2021-03-30,Tuesday,9:30 AM,2,0,4,1,0,7,03-30-2021 9:45:13
2021-03-30,Tuesday,10:30 AM,2,0,2,1,0,5,03-30-2021 10:53:10
2021-03-30,Tuesday,11:30 AM,2,0,2,2,0,6,03-30-2021 11:41:06
2021-03-30,Tuesday,12:30 PM,2,0,1,2,1,6,03-30-2021 12:40:58
2021-03-30,Tuesday,1:30 PM,3,1,1,2,0,7,03-30-2021 1:30:28
2021-03-30,Tuesday,3:30 PM,2,0,1,2,0,5,03-30-2021 3:08:54
2021-03-31,Wednesday,11:30 AM,6,2,1,3,1,13,03-31-2021 11:31:39
2021-03-31,Wednesday,12:30 PM,6,1,1,2,0,10,03-31-2021 12:30:28
